compound_cid,name,smiles,canonical_smiles,inchikey,source
,"2-naphthacenecarboxamide, 4-(dimethylamino)-1,4,4a,5,5a,6,11,12a-octahydro-3,6,10,12,12a-pentahydroxy-6-methyl-1,11-dioxo-, hydrochloride (1:1), (4s,4as,5as,6s,12as)-",C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O.Cl,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12.Cl,,drugs
,dicloxacillin sodium,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-].[Na+],Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-].[Na+],,drugs
,cefazolin sodium,CC1=NN=C(S1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)CN4C=NN=N4)SC2)C(=O)[O-].[Na+],Cc1nnc(SCC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1.[Na+],,drugs
,novobiocin sodium,CC1=C(C=CC2=C1OC(=O)C(=C2[O-])NC(=O)C3=CC(=C(C=C3)O)CC=C(C)C)O[C@H]4[C@@H]([C@@H]([C@H](C(O4)(C)C)OC)OC(=O)N)O.[Na+],CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c([O-])c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C.[Na+],,drugs
,ampicillin sodium,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)N)C(=O)[O-])C.[Na+],CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[Na+],,drugs
,tripelennamine citrate,CN(C)CCN(CC1=CC=CC=C1)C2=CC=CC=N2.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,CN(C)CCN(Cc1ccccc1)c1ccccn1.O=C(O)CC(O)(CC(=O)O)C(=O)O,,drugs
,citric acid,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,O=C(O)CC(O)(CC(=O)O)C(=O)O,,drugs
,bezafibrate,CC(C)(C(=O)O)OC1=CC=C(C=C1)CCNC(=O)C2=CC=C(C=C2)Cl,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,,drugs
,mizoribine,C1=NC(=C(N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)O)C(=O)N,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1O,,drugs
,sulfaquinoxaline sodium,C1=CC=C2C(=C1)N=CC(=N2)[N-]S(=O)(=O)C3=CC=C(C=C3)N.[Na+],Nc1ccc(S(=O)(=O)[N-]c2cnc3ccccc3n2)cc1.[Na+],,drugs
,cephapirin sodium,CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)CSC3=CC=NC=C3)SC1)C(=O)[O-].[Na+],CC(=O)OCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)CSc3ccncc3)[C@H]2SC1.[Na+],,drugs
,cloxacillin sodium,CC1=C(C(=NO1)C2=CC=CC=C2Cl)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-].[Na+],Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-].[Na+],,drugs
,penicillin v potassium,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)COC3=CC=CC=C3)C(=O)[O-])C.[K+],CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[K+],,drugs
,tolmetin sodium,CC1=CC=C(C=C1)C(=O)C2=CC=C(N2C)CC(=O)[O-].[Na+],Cc1ccc(C(=O)c2ccc(CC(=O)[O-])n2C)cc1.[Na+],,drugs
,aminoglutethimide,CCC1(CCC(=O)NC1=O)C2=CC=C(C=C2)N,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,,drugs
,kynurenic acid,C1=CC=C2C(=C1)C(=O)C=C(N2)C(=O)O,O=C(O)c1cc(=O)c2ccccc2[nH]1,,drugs
,4-aminopyridine,C1=CN=CC=C1N,Nc1ccncc1,,drugs
,bepridil,CC(C)COCC(CN(CC1=CC=CC=C1)C2=CC=CC=C2)N3CCCC3,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,,drugs
,melatonin,CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,,drugs
,gaboxadol,C1CNCC2=C1C(=O)NO2,O=c1[nH]oc2c1CCNC2,,drugs
,tramiprosate,C(CN)CS(=O)(=O)O,NCCCS(=O)(=O)O,,drugs
,azelaic acid,C(CCCC(=O)O)CCCC(=O)O,O=C(O)CCCCCCCC(=O)O,,drugs
,chloroxine,C1=CC2=C(C(=C(C=C2Cl)Cl)O)N=C1,Oc1c(Cl)cc(Cl)c2cccnc12,,drugs
,cinoxacin,CCN1C2=CC3=C(C=C2C(=O)C(=N1)C(=O)O)OCO3,CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,,drugs
,ebselen,C1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3[Se]2,O=c1c2ccccc2[se]n1-c1ccccc1,,drugs
,methiothepin,CN1CCN(CC1)C2CC3=CC=CC=C3SC4=C2C=C(C=C4)SC,CSc1ccc2c(c1)C(N1CCN(C)CC1)Cc1ccccc1S2,,drugs
,niclosamide,C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,,drugs
,terfenadine,CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,,drugs
,p-toluenesulfonic acid,CC1=CC=C(C=C1)S(=O)(=O)O,Cc1ccc(S(=O)(=O)O)cc1,,drugs
,"1,2,3-oxadiazolium, 5-((ethoxycarbonyl)amino)-3-(4-morpholinyl)-",CCOC(=O)NC1=C[N+](=NO1)N2CCOCC2,CCOC(=O)Nc1c[n+](N2CCOCC2)no1,,drugs
,catechin,C1[C@@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2,,drugs
,triprolidine hydrochloride anhydrous,CC1=CC=C(C=C1)/C(=C\CN2CCCC2)/C3=CC=CC=N3.Cl,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1.Cl,,drugs
,clenbuterol hydrochloride,CC(C)(C)NCC(C1=CC(=C(C(=C1)Cl)N)Cl)O.Cl,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1.Cl,,drugs
,tulobuterol hydrochloride,CC(C)(C)NCC(C1=CC=CC=C1Cl)O.Cl,CC(C)(C)NCC(O)c1ccccc1Cl.Cl,,drugs
,propafenone hydrochloride,CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O.Cl,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1.Cl,,drugs
,verapamil hydrochloride,CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC.Cl,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC.Cl,,drugs
,nicardipine hydrochloride,CC1=C(C(C(=C(N1)C)C(=O)OCCN(C)CC2=CC=CC=C2)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OC.Cl,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1.Cl,,drugs
,propranolol hydrochloride,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O.Cl,CC(C)NCC(O)COc1cccc2ccccc12.Cl,,drugs
,amantadine hydrochloride,C1C2CC3CC1CC(C2)(C3)N.Cl,Cl.NC12CC3CC(CC(C3)C1)C2,,drugs
,pergolide mesylate,CCCN1C[C@@H](C[C@H]2[C@H]1CC3=CNC4=CC=CC2=C34)CSC.CS(=O)(=O)O,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21.CS(=O)(=O)O,,drugs
,moxalactam,CN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@](C3=O)(NC(=O)C(C4=CC=C(C=C4)O)C(=O)O)OC)OC2)C(=O)O,CO[C@@]1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CO[C@@H]21,,drugs
,mitoxantrone hydrochloride,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO.Cl.Cl,Cl.Cl.O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,,drugs
,lomefloxacin hydrochloride,CCN1C=C(C(=O)C2=CC(=C(C(=C21)F)N3CCNC(C3)C)F)C(=O)O.Cl,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21.Cl,,drugs
,"4-(((2-amino-3,5-dibromophenyl)methyl)amino)cyclohexan-1-ol--hydrogen chloride (1/1)",C1CC(CCC1NCC2=C(C(=CC(=C2)Br)Br)N)O.Cl,Cl.Nc1c(Br)cc(Br)cc1CNC1CCC(O)CC1,,drugs
,carbetapentane citrate,CCN(CC)CCOCCOC(=O)C1(CCCC1)C2=CC=CC=C2.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,,drugs
,prilocaine hydrochloride,CCCNC(C)C(=O)NC1=CC=CC=C1C.Cl,CCCNC(C)C(=O)Nc1ccccc1C.Cl,,drugs
,(+-)-quinacrine,CCN(CC)CCCC(C)NC1=C2C=C(C=CC2=NC3=C1C=CC(=C3)Cl)OC,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,,drugs
,choline,C[N+](C)(C)CCO,C[N+](C)(C)CCO,,drugs
,putrescine,C(CCN)CN,NCCCCN,,drugs
,3-aminobenzamide,C1=CC(=CC(=C1)N)C(=O)N,NC(=O)c1cccc(N)c1,,drugs
,acemetacin,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)OCC(=O)O,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,,drugs
,berberine,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,,drugs
,ciclopirox,CC1=CC(=O)N(C(=C1)C2CCCCC2)O,Cc1cc(C2CCCCC2)n(O)c(=O)c1,,drugs
,dequalinium,CC1=[N+](C2=CC=CC=C2C(=C1)N)CCCCCCCCCC[N+]3=C(C=C(C4=CC=CC=C43)N)C,Cc1cc(N)c2ccccc2[n+]1CCCCCCCCCC[n+]1c(C)cc(N)c2ccccc21,,drugs
,enoxacin,CCN1C=C(C(=O)C2=CC(=C(N=C21)N3CCNCC3)F)C(=O)O,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,,drugs
,mci-186,CC1=NN(C(=O)C1)C2=CC=CC=C2,CC1=NN(c2ccccc2)C(=O)C1,,drugs
,miconazole,C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,,drugs
,gamma-aminobutyric acid,C(CC(=O)O)CN,NCCCC(=O)O,,drugs
,alprenolol,CC(C)NCC(COC1=CC=CC=C1CC=C)O,C=CCc1ccccc1OCC(O)CNC(C)C,,drugs
,astemizole,COC1=CC=C(C=C1)CCN2CCC(CC2)NC3=NC4=CC=CC=C4N3CC5=CC=C(C=C5)F,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,,drugs
,benserazide,C1=CC(=C(C(=C1CNNC(=O)C(CO)N)O)O)O,NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,,drugs
,carbamylcholine,C[N+](C)(C)CCOC(=O)N,C[N+](C)(C)CCOC(N)=O,,drugs
,fenbufen,C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)CCC(=O)O,O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,,drugs
,ketotifen,CN1CCC(=C2C3=C(C(=O)CC4=CC=CC=C42)SC=C3)CC1,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,,drugs
,meclofenoxate,CN(C)CCOC(=O)COC1=CC=C(C=C1)Cl,CN(C)CCOC(=O)COc1ccc(Cl)cc1,,drugs
,alpha lipoic acid,C1CSSC1CCCCC(=O)O,O=C(O)CCCCC1CCSS1,,drugs
,ambroxol,C1CC(CCC1NCC2=C(C(=CC(=C2)Br)Br)N)O,Nc1c(Br)cc(Br)cc1CNC1CCC(O)CC1,,drugs
,etanidazole,C1=CN(C(=N1)[N+](=O)[O-])CC(=O)NCCO,O=C(Cn1ccnc1[N+](=O)[O-])NCCO,,drugs
,quinolinic acid,C1=CC(=C(N=C1)C(=O)O)C(=O)O,O=C(O)c1cccnc1C(=O)O,,drugs
,spermidine,C(CCNCCCN)CN,NCCCCNCCCN,,drugs
,carbetapentane,CCN(CC)CCOCCOC(=O)C1(CCCC1)C2=CC=CC=C2,CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1,,drugs
,cyclothiazide,C1C2CC(C1C=C2)C3NC4=CC(=C(C=C4S(=O)(=O)N3)S(=O)(=O)N)Cl,NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O,,drugs
,econazole,C1=CC(=CC=C1COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,,drugs
,hexachlorophene,C1=C(C(=C(C(=C1Cl)Cl)CC2=C(C(=CC(=C2Cl)Cl)Cl)O)O)Cl,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,,drugs
,indoprofen,CC(C1=CC=C(C=C1)N2CC3=CC=CC=C3C2=O)C(=O)O,CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,,drugs
,kinetin,C1=COC(=C1)CNC2=NC=NC3=C2NC=N3,c1coc(CNc2ncnc3nc[nH]c23)c1,,drugs
,mafenide,C1=CC(=CC=C1CN)S(=O)(=O)N,NCc1ccc(S(N)(=O)=O)cc1,,drugs
,methapyrilene,CN(C)CCN(CC1=CC=CS1)C2=CC=CC=N2,CN(C)CCN(Cc1cccs1)c1ccccn1,,drugs
,naphazoline,C1CN=C(N1)CC2=CC=CC3=CC=CC=C32,c1ccc2c(CC3=NCCN3)cccc2c1,,drugs
,niflumic acid,C1=CC(=CC(=C1)NC2=C(C=CC=N2)C(=O)O)C(F)(F)F,O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,,drugs
,oxolinic acid,CCN1C=C(C(=O)C2=CC3=C(C=C21)OCO3)C(=O)O,CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,,drugs
,oxymetazoline,CC1=CC(=C(C(=C1CC2=NCCN2)C)O)C(C)(C)C,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,,drugs
,fenclonine,C1=CC(=CC=C1CC(C(=O)O)N)Cl,NC(Cc1ccc(Cl)cc1)C(=O)O,,drugs
,pargyline,CN(CC#C)CC1=CC=CC=C1,C#CCN(C)Cc1ccccc1,,drugs
,patulin,C1C=C2C(=CC(=O)O2)C(O1)O,O=C1C=C2C(=CCOC2O)O1,,drugs
,probucol,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)SC(C)(C)SC2=CC(=C(C(=C2)C(C)(C)C)O)C(C)(C)C,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,,drugs
,pyrilamine,CN(C)CCN(CC1=CC=C(C=C1)OC)C2=CC=CC=N2,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,,drugs
,sulfacetamide,CC(=O)NS(=O)(=O)C1=CC=C(C=C1)N,CC(=O)NS(=O)(=O)c1ccc(N)cc1,,drugs
,sulfisoxazole,CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)N,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,,drugs
,tolazoline,C1CN=C(N1)CC2=CC=CC=C2,c1ccc(CC2=NCCN2)cc1,,drugs
,cephalothin,CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)CC3=CC=CS3)SC1)C(=O)O,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1,,drugs
,oxibendazole,CCCOC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,CCCOc1ccc2nc(NC(=O)OC)[nH]c2c1,,drugs
,prilocaine,CCCNC(C)C(=O)NC1=CC=CC=C1C,CCCNC(C)C(=O)Nc1ccccc1C,,drugs
,procaine,CCN(CC)CCOC(=O)C1=CC=C(C=C1)N,CCN(CC)CCOC(=O)c1ccc(N)cc1,,drugs
,sulconazole,C1=CC(=CC=C1CSC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,,drugs
,sulfinpyrazone,C1=CC=C(C=C1)N2C(=O)C(C(=O)N2C3=CC=CC=C3)CCS(=O)C4=CC=CC=C4,O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,,drugs
,pentolinium,C[N+]1(CCCC1)CCCCC[N+]2(CCCC2)C,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,,drugs
,promethazine hydrochloride,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C.Cl,CC(CN1c2ccccc2Sc2ccccc21)N(C)C.Cl,,drugs
,rotenone,CC(=C)[C@H]1CC2=C(O1)C=CC3=C2O[C@@H]4COC5=CC(=C(C=C5[C@@H]4C3=O)OC)OC,C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,,drugs
,octopamine,C1=CC(=CC=C1C(CN)O)O,NCC(O)c1ccc(O)cc1,,drugs
,pheniramine,CN(C)CCC(C1=CC=CC=C1)C2=CC=CC=N2,CN(C)CCC(c1ccccc1)c1ccccn1,,drugs
,spiperone,C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)CCCC(=O)C4=CC=C(C=C4)F,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,,drugs
,sulfamethoxazole,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,,drugs
,tropicamide,CCN(CC1=CC=NC=C1)C(=O)C(CO)C2=CC=CC=C2,CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,,drugs
,xylometazoline,CC1=CC(=CC(=C1CC2=NCCN2)C)C(C)(C)C,Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1,,drugs
,zomepirac,CC1=C(N(C(=C1)CC(=O)O)C)C(=O)C2=CC=C(C=C2)Cl,Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1,,drugs
,phenylephrine,CNC[C@@H](C1=CC(=CC=C1)O)O,CNC[C@H](O)c1cccc(O)c1,,drugs
,nylidrin,CC(CCC1=CC=CC=C1)NC(C)C(C2=CC=C(C=C2)O)O,CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1,,drugs
,paraxanthine,CN1C=NC2=C1C(=O)N(C(=O)N2)C,Cn1c(=O)[nH]c2ncn(C)c2c1=O,,drugs
,piracetam,C1CC(=O)N(C1)CC(=O)N,NC(=O)CN1CCCC1=O,,drugs
,sulfaphenazole,C1=CC=C(C=C1)N2C(=CC=N2)NS(=O)(=O)C3=CC=C(C=C3)N,Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,,drugs
,suprofen,CC(C1=CC=C(C=C1)C(=O)C2=CC=CS2)C(=O)O,CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,,drugs
,tetracaine,CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C,CCCCNc1ccc(C(=O)OCCN(C)C)cc1,,drugs
,(+-)-tetrahydrozoline,C1CC(C2=CC=CC=C2C1)C3=NCCN3,c1ccc2c(c1)CCCC2C1=NCCN1,,drugs
,tripelennamine,CN(C)CCN(CC1=CC=CC=C1)C2=CC=CC=N2,CN(C)CCN(Cc1ccccc1)c1ccccn1,,drugs
,xylazine,CC1=C(C(=CC=C1)C)NC2=NCCCS2,Cc1cccc(C)c1NC1=NCCCS1,,drugs
,hydralazine hydrochloride,C1=CC=C2C(=C1)C=NN=C2NN.Cl,Cl.NNc1nncc2ccccc12,,drugs
,disopyramide phosphate,CC(C)N(CCC(C1=CC=CC=C1)(C2=CC=CC=N2)C(=O)N)C(C)C.OP(=O)(O)O,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C.O=P(O)(O)O,,drugs
,cephapirin,CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)CSC3=CC=NC=C3)SC1)C(=O)O,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CSc3ccncc3)[C@H]2SC1,,drugs
,minaprine hydrochloride,CC1=CC(=NN=C1NCCN2CCOCC2)C3=CC=CC=C3.Cl.Cl,Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1.Cl.Cl,,drugs
,ciclopirox olamine,CC1=CC(=O)N(C(=C1)C2CCCCC2)O.C(CO)N,Cc1cc(C2CCCCC2)n(O)c(=O)c1.NCCO,,drugs
,methylephedrine,C[C@@H]([C@@H](C1=CC=CC=C1)O)N(C)C,C[C@@H]([C@H](O)c1ccccc1)N(C)C,,drugs
,foscarnet sodium,C(=O)([O-])P(=O)([O-])[O-].[Na+].[Na+].[Na+],O=C([O-])P(=O)([O-])[O-].[Na+].[Na+].[Na+],,drugs
,dopamine hydrochloride,C1=CC(=C(C=C1CCN)O)O.Cl,Cl.NCCc1ccc(O)c(O)c1,,drugs
,chloroquine phosphate,CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl.OP(=O)(O)O.OP(=O)(O)O,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12.O=P(O)(O)O.O=P(O)(O)O,,drugs
,sulconazole nitrate,C1=CC(=CC=C1CSC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl.[N+](=O)(O)[O-],Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,,drugs
,bepridil hydrochloride,CC(C)COCC(CN(CC1=CC=CC=C1)C2=CC=CC=C2)N3CCCC3.Cl,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1.Cl,,drugs
,prazosin hydrochloride,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC.Cl,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC.Cl,,drugs
,fenspiride hydrochloride,C1CN(CCC12CNC(=O)O2)CCC3=CC=CC=C3.Cl,Cl.O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,,drugs
,trihexyphenidyl hydrochloride,C1CCC(CC1)C(CCN2CCCCC2)(C3=CC=CC=C3)O.Cl,Cl.OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,,drugs
,procainamide hydrochloride,CCN(CC)CCNC(=O)C1=CC=C(C=C1)N.Cl,CCN(CC)CCNC(=O)c1ccc(N)cc1.Cl,,drugs
,"timolol maleate, (r)-",CC(C)(C)NC[C@H](COC1=NSN=C1N2CCOCC2)O.C(=C\C(=O)O)\C(=O)O,CC(C)(C)NC[C@@H](O)COc1nsnc1N1CCOCC1.O=C(O)/C=C\C(=O)O,,drugs
,quipazine maleate,C1CN(CCN1)C2=NC3=CC=CC=C3C=C2.C(=C\C(=O)O)\C(=O)O,O=C(O)/C=C\C(=O)O.c1ccc2nc(N3CCNCC3)ccc2c1,,drugs
,"1-azabicyclo(2.2.2)octan-3-ol, 3-acetate, hydrochloride (1:1)",CC(=O)OC1CN2CCC1CC2.Cl,CC(=O)OC1CN2CCC1CC2.Cl,,drugs
,leucovorin calcium,C1C(N(C2=C(N1)N=C(NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-].[Ca+2],Nc1nc2c(c(=O)[nH]1)N(C=O)C(CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)CN2.[Ca+2],,drugs
,acetarsol,CC(=O)NC1=C(C=CC(=C1)[As](=O)(O)O)O,CC(=O)Nc1cc([As](=O)(O)O)ccc1O,,drugs
,dl-alpha-tocopherol acetate,CC1=C(C(=C(C2=C1OC(CC2)(C)CCCC(C)CCCC(C)CCCC(C)C)C)OC(=O)C)C,CC(=O)Oc1c(C)c(C)c2c(c1C)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,,drugs
,anisindione,COC1=CC=C(C=C1)C2C(=O)C3=CC=CC=C3C2=O,COc1ccc(C2C(=O)c3ccccc3C2=O)cc1,,drugs
,benzocaine,CCOC(=O)C1=CC=C(C=C1)N,CCOC(=O)c1ccc(N)cc1,,drugs
,benzyl benzoate,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,O=C(OCc1ccccc1)c1ccccc1,,drugs
,beta-propiolactone,C1COC1=O,O=C1CCO1,,drugs
,broxyquinoline,C1=CC2=C(C(=C(C=C2Br)Br)O)N=C1,Oc1c(Br)cc(Br)c2cccnc12,,drugs
,dimethylarsinic acid,C[As](=O)(C)O,C[As](C)(=O)O,,drugs
,clofibric acid,CC(C)(C(=O)O)OC1=CC=C(C=C1)Cl,CC(C)(Oc1ccc(Cl)cc1)C(=O)O,,drugs
,cloperastine,C1CCN(CC1)CCOC(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,Clc1ccc(C(OCCN2CCCCC2)c2ccccc2)cc1,,drugs
,cycloleucine,C1CCC(C1)(C(=O)O)N,NC1(C(=O)O)CCCC1,,drugs
,cyclopentolate,CN(C)CCOC(=O)C(C1=CC=CC=C1)C2(CCCC2)O,CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1,,drugs
